	compressor_time	entropy_time	entropy	compress
1427	3287	7063	5881	57.690140845070424
1428	30788	5810	41513	2.7107875579086698
1429	29777	5751	41597	2.664931685100846
1430	28855	5801	40979	2.788291354663036
1431	29966	5731	41487	2.7324883255503667
1432	29786	5731	46015	2.590765338393422
1433	31450	5760	40923	2.7054161162483488
1434	19547	3597	64762	5.868194842406877
1435	18765	3467	60919	6.4
1436	22412	6533	43981	3.8460093896713614
1437	22052	6512	40262	3.930902111324376
1438	42310	3357	74996	2.1015905592611595
1439	31289	4379	55439	3.3601312551271536
1440	33474	4188	57171	2.6055979643765905
1441	35558	3807	63622	2.5568039950062422
1442	39755	3717	61236	2.085539714867617
1443	42130	3376	68404	1.8954187875983342
1444	29516	3627	57829	3.878787878787879
1445	38974	3467	70475	2.24807903402854
1446	3276	7093	5054	63.01538461538462
1447	18495	6583	50384	5.107231920199501
1448	22142	6473	49877	3.9960975609756098
1449	26921	5401	51650	3.474130619168787
1450	24676	6382	51590	3.4623837700760776
1451	22844	6322	46319	3.761248852157943
1452	20539	6543	45661	4.380748663101604
1453	16051	6292	43544	5.809929078014185
1454	19828	6412	45660	4.413793103448276
1455	20809	6683	41898	4.149949341438703
1456	18515	6402	45261	4.847337278106509
1457	17724	6312	41115	5.069306930693069
1458	21851	6412	50540	3.8824644549763034
1459	22793	6342	52136	3.7785977859778597
1460	19086	6672	52878	4.628248587570622
1461	21280	6332	51486	4.047430830039525
1462	25338	6542	50979	3.2559618441971385
1463	24487	6392	51663	3.404821280133001
1464	23755	6352	51507	3.558644656820156
1465	24156	6312	52888	3.480033984706882
1466	25138	6352	51334	3.2430720506730006
1467	25668	6312	51623	3.311236863379143
1468	19577	6713	50572	4.471615720524017
1469	26800	6483	54156	3.091320754716981
1470	8697	6382	33812	15.058823529411764
1471	24396	6783	46232	3.4304857621440537
1472	10229	6873	14681	24.38095238095238
1473	19266	6933	26317	5.712691771269177
1474	18535	6663	39894	4.864608076009501
1475	14026	3416	31440	10.502564102564103
1476	25037	3617	54261	4.047430830039525
1477	26360	3787	42918	3.7338195077484047
1478	30739	5831	41818	2.645994832041344
1479	21500	3818	62718	4.035467980295566
1480	3297	7073	5867	56.10958904109589
1481	7764	7084	6071	31.267175572519083
1482	17032	5610	43981	5.610958904109589
1483	13276	5841	34617	7.198594024604569
1484	29236	5951	41287	2.7694388100067613
1485	21291	5180	44757	6.860971524288107
1486	10270	7023	8981	21.445026178010473
1487	17754	6462	45449	5.211195928753181
1488	14267	5461	44463	8.714893617021277
1489	10140	5149	42986	19.051162790697674
1490	10890	5020	44218	15.753846153846155
1491	35617	3867	63316	2.4630186410102226
1492	12574	5230	44396	11.702857142857143
1493	37812	3617	98853	1.6766270978305362
1494	36950	3627	98335	1.696768848384424
1495	8556	6873	21053	15.633587786259541
1496	13475	6822	16053	10.03921568627451
1497	12774	6862	16111	10.807387862796833
1498	13355	6883	16011	9.86987951807229
1499	19046	5981	35019	5.893525179856115
1500	12193	7304	14794	10.163771712158809
1501	46898	4138	67128	1.7009966777408638
1502	16751	6933	25574	6.168674698795181
1503	16321	6182	42729	6.895622895622895
1504	2845	7023	5624	68.26666666666667
1505	2605	7003	5914	62.06060606060606
1506	2585	6973	5928	61.134328358208954
1507	2525	6983	5624	68.26666666666667
1508	2504	6924	5934	64.0
1509	38092	3487	98013	1.6062745098039215
1510	39084	3377	95546	1.6234641300039636
1511	35558	3757	81100	1.9990239141044412
1512	15489	6613	22499	7.728301886792453
1513	14187	5290	44629	9.002197802197802
1514	13516	5180	45530	8.885032537960955
1515	22082	5660	42539	4.530973451327434
1516	12764	5250	45601	10.52956298200514
1517	14207	5290	46460	8.376278118609408
1518	13907	5300	46341	8.342158859470468
1519	10560	6102	20066	17.964912280701753
1520	14217	5189	46415	8.308316430020284
1521	11281	5210	39080	12.921135646687697
1522	10310	5170	42566	16.925619834710744
1523	25117	4569	42256	4.129032258064516
1524	37681	3697	87587	1.783195472355246
1525	31540	4889	68792	2.6545690213869086
1526	39705	3506	92885	1.6423416198877305
1527	31390	3636	74601	2.4023460410557185
1528	31340	3677	78456	2.4150943396226414
1529	32111	4338	60997	2.620601407549584
1530	3006	7013	4800	87.14893617021276
1531	13576	7104	15149	11.252747252747254
1532	11101	6702	19497	17.429787234042553
1533	26751	3727	65514	3.1850699844479005
1534	23465	3987	64015	3.8280373831775703
1535	32262	3556	82709	2.13555787278415
1536	36619	6883	35375	6.177978883861237
1537	32011	4638	76843	3.56794425087108
1538	30016	7274	32313	6.3602484472049685
1539	26821	7444	26736	6.059171597633136
1540	25388	6743	33868	6.770247933884297
1541	28293	7074	38766	8.17564870259481
1542	19657	7233	22473	8.047151277013752
1543	51407	7364	31232	5.375328083989501
1544	84470	4178	86680	1.8375953342305966
1545	46157	7414	20502	13.003174603174603
1546	101863	4699	132192	2.6189258312020463
1547	38553	3526	132264	2.580970384373031
1548	23535	3506	132144	2.5842271293375396
1549	23564	4930	40404	6.838063439065109
1550	89790	4218	81724	1.8788990825688074
1551	28654	3617	75327	2.98978102189781
1552	49233	4449	132120	2.5552089831565814
1553	42771	3917	132464	2.5728643216080402
1554	15920	7053	14979	12.374622356495468
1555	3948	7153	6890	37.236363636363635
1556	26350	3827	132072	2.5440993788819877
1557	27031	3556	132136	2.6105799872530273
1558	11131	6933	14918	14.894545454545455
1559	27512	3797	70456	2.8131868131868134
1560	47310	3927	90147	1.6482897384305835
1561	53562	4047	132184	2.5664160401002505
1562	47039	3637	132016	2.6256410256410256
1563	46408	3527	132224	2.6006349206349206
1564	34134	24206	131840	2.5924050632911393
1565	26751	3687	132320	2.6006349206349206
1566	8145	7264	4915	70.62068965517241
1567	173187	3807	132552	2.5536159600997506
1568	181303	3717	132472	2.6072565245066834
1569	29756	11522	36185	5.720670391061453
1570	20729	7324	6881	33.57377049180328
1571	258760	6973	131952	2.603941513032422
1572	289948	3837	132616	2.603941513032422
1573	377063	3827	131896	2.6072565245066834
1574	209266	3417	132200	2.5584009993753902
1575	191422	3427	132144	2.603941513032422
1576	150034	3556	132800	2.585858585858586
1577	161455	3467	131584	2.608917197452229
1578	166415	3717	132224	2.5825977301387137
1579	627768	5791	132112	2.603941513032422
1580	141547	3527	132600	2.6391752577319587
1581	360131	3757	132440	2.608917197452229
1582	36519	3827	131928	2.6290115532734273
1583	133002	4268	131880	2.602287166454892
1584	203565	3396	132536	2.5504358655043586
1585	170623	3677	132176	2.6006349206349206
1586	176844	3597	131784	2.645994832041344
1587	340103	3567	132216	2.580970384373031
1588	136077	3597	132064	2.6597402597402597
1589	285911	3597	132496	2.54252017380509
1590	96332	3476	132008	2.5728643216080402
1591	94258	3587	131624	2.5472636815920398
1592	55115	3566	132032	2.5728643216080402
1593	228162	6542	132344	2.6391752577319587
1594	268598	6743	132728	2.6006349206349206
1595	282585	7744	132240	2.5504358655043586
1596	292163	7935	131760	2.6139119336311425
1597	299987	3577	131992	2.5761006289308175
1598	273707	3517	132536	2.5842271293375396
1599	296961	3457	132744	2.6494178525226393
1600	281432	3667	132248	2.6006349206349206
1601	290530	3757	132480	2.6122448979591835
1602	301420	3417	132032	2.5744814582023885
1603	107584	3556	131960	2.579345088161209
1604	295690	3516	132192	2.6580142764438675
1605	215617	3466	132336	2.5377942998760843
1606	311169	3516	132320	2.6391752577319587
1607	291170	3416	131464	2.5891276864728194
1608	388705	3387	132376	2.5924050632911393
1609	181583	3466	132264	2.598984771573604
1610	26259	3637	132128	2.5440993788819877
1611	25818	3697	131672	2.5825977301387137
1612	25738	3667	132240	2.571249215317012
1613	22793	3507	132464	2.579345088161209
1614	134214	3667	131400	2.590765338393422
1615	132581	3556	132416	2.577721837633732
1616	23153	3487	132544	2.6072565245066834
1617	22593	3537	132408	2.5696361355081554
1618	22212	3476	131896	2.5744814582023885
1619	27382	3386	132264	2.6006349206349206
1620	27432	3707	132288	2.529956763434219
1621	23324	3496	132200	2.49908480780964
1622	25759	3657	132160	2.525277435265105
1623	27081	3607	131968	2.5536159600997506
1624	27693	3657	131984	2.5956907477820024
1625	58371	3917	131968	2.579345088161209
1626	51167	3827	132544	2.5568039950062422
1627	27442	3536	132360	2.5393676379417234
1628	25157	3467	132216	2.5584009993753902
1629	26520	3547	132328	2.579345088161209
1630	56026	3427	131832	2.6072565245066834
1631	26430	3727	132264	2.6357786357786357
1632	26901	3887	132472	2.5924050632911393
1633	22993	3437	132408	2.568025078369906
1634	23174	3436	131448	2.6122448979591835
1635	23244	3457	132456	2.598984771573604
1636	23104	3577	131440	2.55202492211838
1637	23234	3427	131776	2.54252017380509
1638	22863	3547	131760	2.5956907477820024
1639	22983	3477	132504	2.590765338393422
1640	22733	3507	132056	2.587492103600758
1641	22903	3446	132584	2.5924050632911393
1642	86173	3657	132432	2.5891276864728194
1643	83759	3576	132416	2.6072565245066834
1644	25738	3798	131688	2.563204005006258
1645	22673	3436	132176	2.590765338393422
1646	23555	3506	132552	2.529956763434219
1647	23084	3477	132344	2.5744814582023885
1648	22993	3416	132080	2.545680546923555
1649	22954	3446	132536	2.615581098339719
1650	25668	3637	132408	2.603941513032422
1651	25538	3858	132480	2.5536159600997506
1652	22593	3426	132176	2.5940468651044966
1653	22352	3547	132208	2.6189258312020463
1654	22643	3406	132232	2.561601000625391
1655	221820	3486	132184	2.6222791293213827
1656	223382	3937	132296	2.561601000625391
1657	215799	3677	132592	2.5098039215686274
1658	198405	3417	131736	2.5728643216080402
1659	75022	3476	132384	2.529956763434219
1660	54954	3517	132352	2.6172523961661343
1661	85352	8786	131248	2.6290115532734273
1662	86473	8166	132792	2.568025078369906
1663	109257	3486	132536	2.545680546923555
1664	225797	3636	131912	2.585858585858586
1665	244984	4709	132312	2.526835286859963
1666	286712	3897	132408	2.590765338393422
1667	291852	3446	132328	2.615581098339719
1668	130356	3517	132424	2.5409429280397022
1669	141037	3436	132168	2.5504358655043586
1670	134044	3426	132296	2.602287166454892
1671	242459	3787	132360	2.6189258312020463
1672	72527	3447	132040	2.5728643216080402
1673	26330	3447	131808	2.5940468651044966
1674	30617	3857	132232	2.5552089831565814
1675	225096	5390	132760	2.6307000642260756
1676	259501	5481	132432	2.5842271293375396
1677	266645	3426	132144	2.5761006289308175
1678	301110	3416	132504	2.590765338393422
1679	114256	3557	132560	2.5891276864728194
1680	80502	3567	131848	2.64770523594053
1681	65784	5691	132440	2.587492103600758
1682	99368	3647	131872	2.6771241830065358
1683	174490	3577	132592	2.5584009993753902
1684	136879	3827	132656	2.5237215033887863
1685	114286	8195	132368	2.585858585858586
1686	131479	7615	131712	2.5377942998760843
1687	233862	4399	132408	2.602287166454892
1688	226789	4268	132952	2.526835286859963
1689	166806	3406	132184	2.6055979643765905
1690	162217	3416	132432	2.563204005006258
1691	234173	3427	132184	2.5440993788819877
1692	282845	3567	132440	2.585858585858586
1693	237500	3396	131888	2.5825977301387137
1694	314415	3486	132064	2.525277435265105
1695	83398	3567	132272	2.5536159600997506
1696	25378	3397	132520	2.580970384373031
1697	176434	3487	131696	2.6006349206349206
1698	198776	3536	132344	2.563204005006258
1699	188577	3637	132776	2.5664160401002505
1700	81043	3417	132304	2.5051987767584096
1701	25278	3536	132256	2.5648090169067
1702	132560	4819	132312	2.6189258312020463
1703	136859	5400	132040	2.6391752577319587
1704	107834	3707	132544	2.5761006289308175
1705	210238	3607	132712	2.5584009993753902
1706	88868	8666	131952	2.56
1707	23775	3507	132040	2.637475853187379
1708	26109	3777	132328	2.5330859616573904
1709	248941	22423	132016	2.664931685100846
1710	280060	20719	132144	2.5409429280397022
1711	354070	21240	132032	2.580970384373031
1712	95050	3567	132520	2.6357786357786357
1713	392262	3596	132104	2.568025078369906
1714	141007	3437	131920	2.5696361355081554
1715	87004	5851	132408	2.620601407549584
1716	102033	5470	132616	2.6172523961661343
1717	139223	3426	132232	2.5940468651044966
1718	224365	3497	132568	2.55202492211838
1719	202794	3567	132920	2.603941513032422
1720	164922	3536	132296	2.603941513032422
1721	131358	3417	131552	2.6876640419947506
1722	24136	3436	131920	2.5377942998760843
1723	160604	6382	132184	2.5924050632911393
1724	209676	9378	132200	2.6222791293213827
1725	212262	9117	132512	2.6105799872530273
1726	204537	3607	133136	2.5940468651044966
1727	65353	3446	132200	2.571249215317012
1728	262847	10510	132008	2.5536159600997506
1729	286251	9128	132432	2.6222791293213827
1730	347327	7534	132192	2.5728643216080402
1731	158800	3627	132568	2.6580142764438675
1732	162628	3496	132976	2.6072565245066834
1733	450873	3677	131928	2.603941513032422
1734	72367	3476	131776	2.563204005006258
1735	32161	3537	132688	2.5393676379417234
1736	23104	3517	132096	2.6055979643765905
1737	25568	3637	132184	2.56
1738	204266	10530	132240	2.6189258312020463
1739	233602	13055	132280	2.608917197452229
1740	296431	11462	132592	2.6222791293213827
1741	133402	3497	132880	2.5696361355081554
1742	141688	3416	131480	2.627325208466966
1743	139173	3437	132328	2.5664160401002505
1744	452456	3496	132360	2.5956907477820024
1745	131088	3597	132016	2.579345088161209
1746	100029	3417	131912	2.5940468651044966
1747	43352	3427	131936	2.5924050632911393
1748	26300	3516	132080	2.6105799872530273
1749	195199	5690	132696	2.548848786558805
1750	203254	5320	132160	2.6139119336311425
1751	220117	3476	131800	2.587492103600758
1752	205258	3517	132456	2.6072565245066834
1753	25258	3516	131960	2.608917197452229
1754	44654	3577	132240	2.517516902274124
1755	112513	3647	131736	2.5842271293375396
1756	100711	3406	131904	2.5825977301387137
1757	378556	7504	132176	2.515970515970516
1758	248170	6682	132256	2.528395061728395
1759	251766	6262	131984	2.5568039950062422
1760	398614	7574	132112	2.5393676379417234
1761	23064	3747	131992	2.602287166454892
1762	112974	3777	132200	2.6357786357786357
1763	198445	3788	132344	2.571249215317012
1764	239674	3637	131960	2.5842271293375396
1765	241798	3777	132304	2.6189258312020463
1766	148922	3687	132208	2.5842271293375396
1767	67097	3507	132864	2.54252017380509
1768	183847	3757	132528	2.6391752577319587
1769	207462	3627	132216	2.5409429280397022
1770	198957	3446	131976	2.5237215033887863
1771	197704	3526	132424	2.5956907477820024
1772	183467	3447	132056	2.5664160401002505
1773	222050	4278	132344	2.580970384373031
1774	374910	4598	132072	2.590765338393422
1775	407521	3517	132680	2.627325208466966
1776	111711	3547	132536	2.5761006289308175
1777	24166	3556	132528	2.5006105006105006
1778	25889	3627	131928	2.590765338393422
1779	24767	3396	132344	2.608917197452229
1780	157328	3496	132192	2.571249215317012
1781	249322	4328	132592	2.587492103600758
1782	249181	3667	131552	2.590765338393422
1783	239263	3446	132088	2.6105799872530273
1784	112443	3387	132408	2.5440993788819877
1785	45797	3977	132056	2.563204005006258
1786	187104	3557	132496	2.5664160401002505
1787	182425	3427	131968	2.5362229102167184
1788	221269	3487	132216	2.529956763434219
1789	232460	3597	131992	2.6340836012861737
1790	200960	6914	132272	2.579345088161209
1791	206591	7404	132368	2.56
1792	183908	3416	132280	2.5761006289308175
1793	226087	3516	131944	2.6256410256410256
1794	192654	5380	132336	2.664931685100846
1795	207151	5631	132520	2.579345088161209
1796	182405	3447	132328	2.6172523961661343
1797	201502	3536	132368	2.5940468651044966
1798	157788	3547	132344	2.627325208466966
1799	124105	4980	132048	2.608917197452229
1800	125648	5370	132584	2.6105799872530273
1801	34866	3687	132352	2.6391752577319587
1802	34075	3466	132384	2.5440993788819877
1803	165002	6182	131664	2.6597402597402597
1804	177626	6372	132480	2.548848786558805
1805	253129	4288	132224	2.5891276864728194
1806	249112	3566	132200	2.585858585858586
1807	120258	3406	132384	2.598984771573604
1808	110149	3436	131864	2.561601000625391
1809	191822	3627	132504	2.577721837633732
1810	203876	3737	131920	2.5051987767584096
1811	183517	3507	132008	2.5842271293375396
1812	26781	3617	131936	2.5728643216080402
1813	25499	3687	131880	2.545680546923555
1814	24727	3466	132120	2.598984771573604
1815	215087	9478	131560	2.4930006086427268
1816	231488	10841	132552	2.571249215317012
1817	235635	11101	131768	2.602287166454892
1818	255033	3436	132288	2.5362229102167184
1819	208174	3637	132104	2.5891276864728194
1820	205870	3547	131992	2.5206153846153847
1821	206170	3497	131952	2.5144260282381827
1822	172486	3457	131720	2.6256410256410256
1823	52189	3526	132480	2.5568039950062422
1824	167416	3557	131640	2.620601407549584
1825	237048	4588	132456	2.5504358655043586
1826	266084	4558	132064	2.590765338393422
1827	228272	3496	132144	2.615581098339719
1828	113054	3497	132528	2.5584009993753902
1829	25448	3517	132608	2.5761006289308175
1830	231728	8526	131568	2.615581098339719
1831	232840	8456	132560	2.5940468651044966
1832	252938	5351	131776	2.602287166454892
1833	251977	5420	132360	2.5568039950062422
1834	199498	3547	131568	2.598984771573604
1835	269309	3647	131624	2.585858585858586
1836	307462	7544	131736	2.577721837633732
1837	312191	8085	132216	2.563204005006258
1838	148751	3437	132344	2.5891276864728194
1839	62668	3497	132320	2.5696361355081554
1840	152979	6332	132320	2.615581098339719
1841	157508	6132	132528	2.5051987767584096
1842	233642	3837	132344	2.5051987767584096
1843	236447	3878	132064	2.587492103600758
1844	167256	5942	132344	2.598984771573604
1845	199287	3416	131712	2.602287166454892
1846	222831	3497	132552	2.6788750817527798
1847	201000	3497	132216	2.5330859616573904
1848	208054	3557	131624	2.5825977301387137
1849	192765	3436	132360	2.5409429280397022
1850	256164	3557	132176	2.577721837633732
1851	190280	3477	132344	2.5067319461444306
1852	202683	3457	132312	2.5648090169067
1853	130056	3587	132480	2.529956763434219
1854	162908	3467	131880	2.6425806451612903
1855	225927	3567	131912	2.6139119336311425
1856	289217	8737	132240	2.5552089831565814
1857	188085	3437	132688	2.5584009993753902
1858	115528	3497	131912	2.5956907477820024
1859	93717	5680	132184	2.598984771573604
1860	102083	6121	132552	2.5536159600997506
1861	210579	3556	132712	2.6072565245066834
1862	231218	3597	132472	2.5536159600997506
1863	181543	8336	132392	2.5568039950062422
1864	185060	8806	132184	2.608917197452229
1865	30077	3506	132016	2.55202492211838
1866	25097	3407	132080	2.563204005006258
1867	25398	3647	132424	2.5552089831565814
1868	22403	3526	132392	2.577721837633732
1869	22553	3426	132272	2.5891276864728194
1870	22593	3466	131984	2.5206153846153847
1871	22593	3406	132216	2.5973367152821814
1872	25569	3446	132400	2.548848786558805
1873	23394	3437	131872	2.561601000625391
1874	23605	3466	132448	2.602287166454892
1875	22923	3687	132256	2.656290531776913
1876	23133	3707	132216	2.6006349206349206
1877	31439	3918	132112	2.6006349206349206
1878	25068	3667	132528	2.615581098339719
1879	23484	3557	132088	2.6006349206349206
1880	37982	3507	132280	2.6139119336311425
1881	23264	3457	132232	2.5825977301387137
1882	22964	3436	132304	2.571249215317012
1883	22212	3437	131936	2.6105799872530273
1884	22653	3396	132360	2.637475853187379
1885	22713	3497	132160	2.579345088161209
1886	22592	3387	132360	2.5891276864728194
1887	22913	3497	132256	2.571249215317012
1888	22613	3447	132712	2.5891276864728194
1889	59373	3516	132408	2.598984771573604
1890	23234	3566	132240	2.5728643216080402
1891	22783	3437	132688	2.55202492211838
1892	22532	3507	132080	2.585858585858586
1893	22673	3517	132616	2.608917197452229
1894	23084	3416	132768	2.5113427345187
1895	22883	3487	131816	2.5346534653465347
1896	89950	3406	131776	2.608917197452229
1897	90451	3577	132304	2.6222791293213827
1898	24526	3917	132440	2.645994832041344
1899	22563	3416	132448	2.5744814582023885
1900	25448	3657	132328	2.545680546923555
1901	22643	3457	131872	2.640876853642811
1902	48762	4649	60993	4.428108108108108
1903	45506	3917	102851	1.450938717676231
1904	40937	5731	45471	7.433756805807622
1905	23545	6372	37482	5.0818858560794045
1906	12003	7263	7537	33.03225806451613
1907	23314	5701	45743	8.258064516129032
1908	22603	5129	43733	5.893525179856115
1909	42460	5430	57826	2.354022988505747
1910	27572	5290	55900	3.62157382847038
1911	14577	7544	15209	10.750656167979002
1912	14397	5470	44417	11.66951566951567
1913	40286	3717	92869	1.6025039123630673
1914	37691	3707	98911	1.68559670781893
1915	40076	3737	88706	1.6018771998435666
1916	25719	3898	90735	3.0476190476190474
1917	24256	5761	28868	10.163771712158809
1918	24266	3968	68714	4.320675105485232
1919	22613	3987	61524	4.22703818369453
1920	36850	5440	51985	3.45362563237774
1921	24657	6342	45079	4.29350104821803
1922	71846	3867	90138	1.593774319066148
1923	67257	7104	44462	5.05055487053021
1924	30708	4108	100336	2.991964937910884
1925	38903	3958	77438	2.809327846364883
1926	39374	3687	104980	1.8228749443702714
1927	40978	4949	75727	3.282051282051282
1928	34906	3798	79270	2.3486238532110093
1929	29817	3857	78067	2.790190735694823
1930	29876	3828	76638	2.580970384373031
1931	28885	7855	38837	4.665148063781321
1932	249181	3727	132568	2.6425806451612903
1933	24937	3597	131928	2.608917197452229
1934	25488	3747	132416	2.6122448979591835
1935	25528	3527	132208	2.6307000642260756
1936	25398	3596	131912	2.6172523961661343
1937	26530	3417	132272	2.5377942998760843
1938	28494	3467	132488	2.5825977301387137
1939	210959	15359	132280	2.5728643216080402
1940	210679	15800	132496	2.623959000640615
1941	22913	3397	132424	2.6172523961661343
1942	25648	3577	132424	2.623959000640615
1943	23194	3396	132192	2.580970384373031
1944	82366	3877	131584	2.590765338393422
1945	80612	3427	131224	2.6055979643765905
1946	24998	3516	132456	2.603941513032422
1947	25268	3487	132016	2.6122448979591835
1948	22101	3377	132136	2.6391752577319587
1949	22843	3376	132104	2.6256410256410256
1950	84921	3557	132040	2.5825977301387137
1951	92415	5741	59916	2.6701434159061277
1952	25519	3436	132328	2.6511326860841424
1953	14517	7414	15958	15.058823529411764
1954	36680	3396	131952	2.5696361355081554
1955	116871	5861	49957	3.9805636540330416
1956	113605	3737	132080	2.5924050632911393
1957	44054	5630	45736	3.3656532456861132
1958	38863	3537	131960	2.6189258312020463
1959	112072	4077	132272	2.5940468651044966
1960	112062	3567	131776	2.623959000640615
1961	23214	3556	132760	2.5891276864728194
1962	87977	3727	132304	2.6597402597402597
1963	85491	3517	132344	2.5536159600997506
1964	22894	3376	132392	2.620601407549584
1965	25127	3787	131928	2.5536159600997506
1966	28053	3687	132144	2.585858585858586
1967	25879	3517	132320	2.5664160401002505
1968	25719	3777	132160	2.598984771573604
1969	34976	4589	74402	2.7959044368600683
1970	13045	7214	14269	12.44984802431611
1971	15249	5761	38515	8.291497975708502
1972	14578	5751	38662	8.224899598393574
1973	23905	4569	67503	3.34094616639478
1974	16331	5060	50626	5.818181818181818
1975	17052	6161	39741	5.490616621983914
1976	17433	5351	50708	5.197969543147208
1977	29206	3727	85058	2.3676300578034684
1978	5149	6812	10505	27.86394557823129
1979	3376	7104	5947	35.61739130434783
1980	2996	7053	5632	54.61333333333334
1981	9918	7034	7237	22.88268156424581
1982	2756	6993	5425	80.31372549019608
1983	31760	5240	57086	2.8703573931324455
1984	33303	4458	63053	2.580970384373031
1985	30798	5341	57306	2.9574007220216605
1986	36319	6392	61911	3.602462620932278
1987	31429	4830	75543	5.962154294032024
1988	18345	6602	30991	12.047058823529412
1989	30127	6994	38840	4.390139335476956
1990	28995	4368	59145	3.757798165137615
1991	38863	4178	80038	2.489969604863222
1992	26651	4188	68546	4.302521008403361
1993	31349	7024	39515	4.2139917695473255
1994	13917	6712	28394	21.11340206185567
1995	28744	5952	39112	6.7479406919275124
1996	59903	4829	90380	1.7385398981324278
1997	28735	5460	33768	4.096
1998	29947	6603	41094	4.352816153028693
1999	41369	5350	47445	3.287319422150883
2000	15379	7715	14121	13.342019543973942
2001	25328	7193	36269	5.088198757763975
2002	27732	6352	45049	5.1651954602774275
2003	53000	4708	93879	1.5562310030395137
2004	54654	4458	98260	1.4417458641323477
2005	37311	5821	70233	2.2493135639758375
2006	51677	4579	98600	1.6529459241323647
2007	19437	4158	71078	7.13588850174216
2008	36349	4759	78217	2.786394557823129
2009	42771	5581	67925	2.433749257278669
2010	26189	13055	29298	7.314285714285714
2011	44704	14126	41445	3.831618334892423
2012	39194	6122	46343	4.352816153028693
2013	29486	6181	53448	4.209660842754368
2014	40246	6082	60223	3.552471812662619
2015	24597	5290	53125	6.87248322147651
2016	54012	5320	98206	1.4938001458789205
2017	30868	7254	36857	5.312581063553826
2018	39034	6642	44417	3.7785977859778597
2019	18315	6251	14012	19.78743961352657
2020	16190	6022	14012	19.78743961352657
2021	15800	6062	13888	20.177339901477833
2022	48432	4669	93966	1.77009507346586
2023	82005	4409	98448	1.4514528703047485
2024	13826	5831	13979	20.277227722772277
2025	45977	4668	96541	1.8408988764044945
2026	36920	6503	45586	3.3851239669421487
2027	21230	7625	25872	6.282208588957055
2028	4759	7684	6128	37.236363636363635
2029	22683	6202	20287	12.681114551083592
2030	36309	5621	61496	3.6768402154398565
2031	31088	6974	43741	3.8532455315145815
2032	24677	7925	18234	6.2629969418960245
2033	51638	5189	59536	2.517516902274124
2034	3837	7464	5004	93.0909090909091
2035	59001	7725	16035	9.061946902654867
2036	92726	4909	96525	1.6529459241323647
2037	31469	4348	61876	5.439575033200531
2038	36890	5861	56045	5.05679012345679
2039	25278	6101	48454	8.126984126984127
2040	30988	5901	56047	5.152201257861635
2041	28323	6002	51088	5.271557271557271
2042	26220	6031	49112	7.062068965517241
2043	20740	7935	21355	9.965936739659368
2044	51037	4599	105123	1.3065390749601276
2045	34606	4558	83852	2.6788750817527798
2046	34435	4489	75578	2.909090909090909
2047	13776	7535	8616	18.285714285714285
2048	27953	5340	131072	14.840579710144928
2049	16441	5160	131072	14.840579710144928
2050	10519	4839	131072	14.840579710144928
2051	9979	9628	131072	14.840579710144928
2052	20619	4950	131072	14.840579710144928
2053	10119	4869	131072	14.840579710144928
2054	18415	5080	131072	14.840579710144928
2055	18324	4960	131072	14.840579710144928
2056	23014	5060	131072	14.840579710144928
2057	19016	4789	131072	14.840579710144928
2058	21941	11151	131072	14.840579710144928
2059	10911	4869	131072	14.840579710144928
2060	17533	4920	131072	14.840579710144928
2061	19877	4800	131072	14.840579710144928
2062	18054	4950	131072	14.840579710144928
2063	29355	5050	131072	14.840579710144928
2064	19056	5040	131072	14.840579710144928
2065	44283	6022	131072	14.840579710144928
2066	37932	5530	131072	14.840579710144928
2067	47510	77517	131072	14.840579710144928
2068	11031	38062	131072	14.840579710144928
2069	27352	5761	131072	14.840579710144928
2070	28474	5430	131072	14.840579710144928
2071	39605	5190	131072	14.840579710144928
2072	33313	5731	131072	14.840579710144928
2073	65203	5951	132232	2.5956907477820024
2074	34526	4188	131952	2.577721837633732
2075	31038	4538	132408	2.627325208466966
2076	30919	4508	131848	2.6256410256410256
2077	32451	4389	132072	2.620601407549584
2078	29977	4027	132112	2.5956907477820024
2079	30898	4238	132000	2.5568039950062422
2080	32492	4338	132128	2.6105799872530273
2081	30548	4028	132352	2.6357786357786357
2082	33333	4559	132592	2.5504358655043586
2083	31319	4358	132456	2.6256410256410256
2084	31580	4158	132504	2.5924050632911393
2085	29305	4128	132368	2.563204005006258
2086	67548	4058	132544	2.6105799872530273
2087	28925	4428	132416	2.637475853187379
2088	85081	5290	132560	2.5728643216080402
2089	63801	4318	132256	2.5842271293375396
2090	90952	4659	132800	2.579345088161209
2091	92034	4588	132392	2.5728643216080402
2092	32351	5260	131072	14.840579710144928
2093	17553	4969	131072	14.840579710144928
2094	28865	4829	131072	14.840579710144928
2095	27121	5010	131072	14.840579710144928
2096	17393	4899	131072	14.840579710144928
2097	98687	4128	132280	2.590765338393422
2098	82967	4639	132456	2.5825977301387137
2099	74802	4017	132352	2.5206153846153847
2100	35197	5570	131072	14.840579710144928
2101	8025	5160	131072	14.840579710144928
2102	5360	4699	131072	14.840579710144928
2103	5441	4679	131072	14.840579710144928
2104	4439	4689	131072	14.840579710144928
2105	45987	5570	131072	14.840579710144928
2106	6372	4689	131072	14.840579710144928
2107	4999	5000	131072	14.840579710144928
2108	4759	5049	131072	14.840579710144928
2109	4869	4949	131072	14.840579710144928
2110	137550	5721	68367	2.4193738924985233
